norm_name,CODEISO3,ambiguité,dep_code
mazeres lezons,FRA,1,64
mazeres neste,FRA,1,65
mazeres salat,FRA,1,31
mazerier,FRA,1,03
mazerny,FRA,1,08
mazerolles razes,FRA,1,11
mazerolles salin,FRA,1,25
mazerulles,FRA,1,54
mazet saint voy,FRA,1,43
mazeuil,FRA,1,86
mazeyrat allier,FRA,1,43
mazeyrat aurouze,FRA,1,43
mazeyrat crispinhac,FRA,1,43
mazeyrolles,FRA,1,24
maziere bons hommes,FRA,1,23
mazieres,FRA,1,16
mazieres beronne,FRA,1,79
mazieres gatine,FRA,1,79
mazieres mauges,FRA,1,49
mazieres naresse,FRA,1,47
mazieres touraine,FRA,1,37
mazille,FRA,1,71
mazingarbe,FRA,1,62
mazinghem,FRA,1,62
mazinghien,FRA,1,59
mazion,FRA,1,33
mazirat,FRA,1,03
mazirot,FRA,1,88
mazis,FRA,1,80
mazoires,FRA,1,63
mazouau,FRA,1,65
mazuby,FRA,1,11
mazures,FRA,1,08
mazzola,FRA,1,2B
meailles,FRA,1,04
meallet,FRA,1,15
measnes,FRA,1,23
meauce,FRA,1,28
meaudre,FRA,1,38
meauffe,FRA,1,50
meaugon,FRA,1,22
meaulne,FRA,1,03
meaulte,FRA,1,80
meautis,FRA,1,50
meaux,FRA,1,77
meaux montagne,FRA,1,69
meauzac,FRA,1,82
mece,FRA,1,35
mechmont,FRA,1,46
mecleuves,FRA,1,57
mecquignies,FRA,1,59
mecrin,FRA,1,55
mecringes,FRA,1,51
medan,FRA,1,78
medavy,FRA,1,61
medeyrolles,FRA,1,63
mediere,FRA,1,25
medillac,FRA,1,16
medis,FRA,1,17
medonville,FRA,1,88
medreac,FRA,1,35
mee seine,FRA,1,77
megange,FRA,1,57
megeve,FRA,1,74
megevette,FRA,1,74
megrit,FRA,1,22
meharicourt,FRA,1,80
meharin,FRA,1,64
mehers,FRA,1,41
mehoncourt,FRA,1,54
mehoudin,FRA,1,61
mehun yevre,FRA,1,18
meigne,FRA,1,49
meigne vicomte,FRA,1,49
meilars,FRA,1,29
meilhac,FRA,1,87
meilhan garonne,FRA,1,47
meilhards,FRA,1,19
meilhaud,FRA,1,63
meillac,FRA,1,35
meillant,FRA,1,18
meilleraie tillay,FRA,1,85
meilleray,FRA,1,77
meilleraye bretagne,FRA,1,44
meillerie,FRA,1,74
meillers,FRA,1,03
meillon,FRA,1,64
meillonnas,FRA,1,01
meilly rouvres,FRA,1,21
meisenthal,FRA,1,57
meistratzheim,FRA,1,67
meix,FRA,1,21
meix saint epoing,FRA,1,51
meix tiercelin,FRA,1,51
mejannes ales,FRA,1,30
mejannes clap,FRA,1,30
mela,FRA,1,2A
melagues,FRA,1,12
melamare,FRA,1,76
mele sarthe,FRA,1,61
melecey,FRA,1,70
melesse,FRA,1,35
melgven,FRA,1,29
melicocq,FRA,1,60
melicourt,FRA,1,27
meligny grand,FRA,1,55
meligny petit,FRA,1,55
melin,FRA,1,70
melincourt,FRA,1,70
meljac,FRA,1,12
mellac,FRA,1,29
mellecey,FRA,1,71
melleran,FRA,1,79
melleray,FRA,1,72
melleroy,FRA,1,45
melles,FRA,1,31
melleville,FRA,1,76
mellionnec,FRA,1,22
mello,FRA,1,60
meloisey,FRA,1,21
melrand,FRA,1,56
melsheim,FRA,1,67
melun,FRA,1,77
melve,FRA,1,04
melz seine,FRA,1,77
membrey,FRA,1,70
membrolle choisille,FRA,1,37
membrolle longuenee,FRA,1,49
memenil,FRA,1,88
memmelshoffen,FRA,1,67
memont,FRA,1,25
menades,FRA,1,89
menarmont,FRA,1,88
menars,FRA,1,41
menat,FRA,1,63
menaucourt,FRA,1,55
mencas,FRA,1,62
menchhoffen,FRA,1,67
mende,FRA,1,48
mendionde,FRA,1,64
menditte,FRA,1,64
mendive,FRA,1,64
mene,FRA,1,22
meneac,FRA,1,56
menerbes,FRA,1,84
menerval,FRA,1,76
menerville,FRA,1,78
menesble,FRA,1,21
meneslies,FRA,1,80
menesplet,FRA,1,24
menesqueville,FRA,1,27
menessaire,FRA,1,21
menestreau,FRA,1,58
menestreau villette,FRA,1,45
menet,FRA,1,15
menetou,FRA,1,36
menetou couture,FRA,1,18
menetou nahon,FRA,1,36
menetou ratel,FRA,1,18
menetou salon,FRA,1,18
menetreol sancerre,FRA,1,18
menetreol sauldre,FRA,1,18
menetreols vatan,FRA,1,36
menetreuil,FRA,1,71
menetreux pitois,FRA,1,21
menetrol,FRA,1,63
menetru vignoble,FRA,1,39
menetrux joux,FRA,1,39
menevillers,FRA,1,60
menglon,FRA,1,26
meniere,FRA,1,61
menigoute,FRA,1,79
menil annelles,FRA,1,08
menil belvitte,FRA,1,88
menil berard,FRA,1,61
menil bois,FRA,1,55
menil briouze,FRA,1,61
menil brout,FRA,1,61
menil ciboult,FRA,1,61
menil erreux,FRA,1,61
menil froger,FRA,1,61
menil gondouin,FRA,1,61
menil guyon,FRA,1,61
menil hermei,FRA,1,61
menil horgne,FRA,1,55
menil hubert exmes,FRA,1,61
menil hubert orne,FRA,1,61
menil lepinois,FRA,1,08
menil saulx,FRA,1,55
menil scelleur,FRA,1,61
menil senones,FRA,1,88
menil tour,FRA,1,54
menil vicomte,FRA,1,61
menil vin,FRA,1,61
menil xaintois,FRA,1,88
menilles,FRA,1,27
menitre,FRA,1,49
mennecy,FRA,1,91
mennessis,FRA,1,02
mennetou cher,FRA,1,41
menneval,FRA,1,27
mennevret,FRA,1,02
mennouveaux,FRA,1,52
menoire,FRA,1,19
menomblet,FRA,1,85
menoncourt,FRA,1,90
menonval,FRA,1,76
menotey,FRA,1,39
menou,FRA,1,58
menouville,FRA,1,95
mens,FRA,1,38
mensignac,FRA,1,24
menskirch,FRA,1,57
mentheville,FRA,1,76
menthon saint bernard,FRA,1,74
menthonnex bornes,FRA,1,74
menthonnex clermont,FRA,1,74
mentieres,FRA,1,15
menton,FRA,1,06
mentque nortbecourt,FRA,1,62
menucourt,FRA,1,95
menus,FRA,1,61
menville,FRA,1,31
meobecq,FRA,1,36
meolans revel,FRA,1,04
meon,FRA,1,49
meounes montrieux,FRA,1,83
mer,FRA,1,41
meracq,FRA,1,64
meral,FRA,1,53
meras,FRA,1,09
mercatel,FRA,1,62
mercenac,FRA,1,09
merceuil,FRA,1,21
mercey,FRA,1,27
mercey grand,FRA,1,25
mercey saone,FRA,1,70
mercin vaux,FRA,1,02
merck saint lievin,FRA,1,62
merckeghem,FRA,1,59
mercuer,FRA,1,07
mercues,FRA,1,46
mercurey,FRA,1,71
mercurol,FRA,1,26
mercurol veaunes,FRA,1,26
mercury,FRA,1,73
mercury gemilly,FRA,1,73
mercus garrabet,FRA,1,09
mercy bas,FRA,1,54
mercy haut,FRA,1,54
merdrignac,FRA,1,22
mereau,FRA,1,18
mereaucourt,FRA,1,80
mereglise,FRA,1,28
merelessart,FRA,1,80
merens,FRA,1,32
merens vals,FRA,1,09
merenvielle,FRA,1,31
mereuil,FRA,1,05
merey,FRA,1,27
merey montrond,FRA,1,25
merey vieilley,FRA,1,25
merfy,FRA,1,51
mergey,FRA,1,10
meria,FRA,1,2B
merial,FRA,1,11
mericourt abbe,FRA,1,80
mericourt somme,FRA,1,80
mericourt vimeu,FRA,1,80
meriel,FRA,1,95
merifons,FRA,1,34
merignas,FRA,1,33
merignat,FRA,1,01
merignies,FRA,1,59
merigny,FRA,1,36
merigon,FRA,1,09
merilheu,FRA,1,65
merillac,FRA,1,22
merinchal,FRA,1,23
merindol,FRA,1,84
merindol oliviers,FRA,1,26
merinville,FRA,1,45
meriot,FRA,1,10
meritein,FRA,1,64
merkwiller pechelbronn,FRA,1,67
merlas,FRA,1,38
merlatiere,FRA,1,85
merlaut,FRA,1,51
merle,FRA,1,42
merle leignec,FRA,1,42
merleac,FRA,1,22
merlerault,FRA,1,61
merles,FRA,1,82
merles loison,FRA,1,55
merlevenez,FRA,1,56
merlieux fouquerolles,FRA,1,02
merlimont,FRA,1,62
merlines,FRA,1,19
mernel,FRA,1,35
merobert,FRA,1,91
merona,FRA,1,39
merouville,FRA,1,28
meroux,FRA,1,90
meroux moval,FRA,1,90
merpins,FRA,1,16
merrey,FRA,1,52
merrey arce,FRA,1,10
merri,FRA,1,61
merris,FRA,1,59
merry sec,FRA,1,89
merry vallee,FRA,1,89
merry yonne,FRA,1,89
mers bains,FRA,1,80
mers indre,FRA,1,36
merschweiller,FRA,1,57
mersuay,FRA,1,70
merten,FRA,1,57
mertrud,FRA,1,52
mertzen,FRA,1,68
mertzwiller,FRA,1,67
meru,FRA,1,60
mervans,FRA,1,71
mervent,FRA,1,85
mervilla,FRA,1,31
merville franceville plage,FRA,1,14
merviller,FRA,1,54
merxheim,FRA,1,68
mery,FRA,1,73
mery bataille,FRA,1,60
mery bois,FRA,1,18
mery cher,FRA,1,18
mery corbon,FRA,1,14
mery marne,FRA,1,77
mery oise,FRA,1,95
mery premecy,FRA,1,51
mery seine,FRA,1,10
merzer,FRA,1,22
mesandans,FRA,1,25
mesanger,FRA,1,44
mesangueville,FRA,1,76
mesbrecourt richecourt,FRA,1,02
meschers gironde,FRA,1,17
mescoules,FRA,1,24
mesge,FRA,1,80
mesgrigny,FRA,1,10
mesigny,FRA,1,74
meslan,FRA,1,56
mesland,FRA,1,41
meslay grenet,FRA,1,28
meslay maine,FRA,1,53
meslay vidame,FRA,1,28
meslieres,FRA,1,25
mesmay,FRA,1,25
mesnac,FRA,1,16
mesnard barotiere,FRA,1,85
mesnay,FRA,1,39
mesneux,FRA,1,51
mesniere,FRA,1,61
mesnieres bray,FRA,1,76
mesnil,FRA,1,50
mesnil adelee,FRA,1,50
mesnil amand,FRA,1,50
mesnil amelot,FRA,1,77
mesnil amey,FRA,1,50
mesnil arrouaise,FRA,1,80
mesnil aubert,FRA,1,50
mesnil aubry,FRA,1,95
mesnil auzouf,FRA,1,14
mesnil benoist,FRA,1,14
mesnil blangy,FRA,1,14
mesnil bruntel,FRA,1,80
mesnil bulles,FRA,1,60
mesnil caussois,FRA,1,14
mesnil clinchamps,FRA,1,14
mesnil comtesse,FRA,1,10
mesnil conteville,FRA,1,60
mesnil domqueur,FRA,1,80
mesnil durdent,FRA,1,76
mesnil esnard,FRA,1,76
mesnil estree,FRA,1,27
mesnil eudes,FRA,1,14
mesnil eury,FRA,1,50
mesnil follemprise,FRA,1,76
mesnil fuguet,FRA,1,27
mesnil garnier,FRA,1,50
mesnil gilbert,FRA,1,50
mesnil grain,FRA,1,14
mesnil guillaume,FRA,1,14
mesnil hardray,FRA,1,27
mesnil herman,FRA,1,50
mesnil jourdain,FRA,1,27
mesnil jumieges,FRA,1,76
mesnil lettre,FRA,1,10
mesnil lieubray,FRA,1,76
mesnil martinsart,FRA,1,80
mesnil oger,FRA,1,51
mesnil ouche,FRA,1,27
mesnil ozenne,FRA,1,50
mesnil panneville,FRA,1,76
mesnil patry,FRA,1,14
mesnil rainfray,FRA,1,50
mesnil raoul,FRA,1,76
mesnil reaume,FRA,1,76
mesnil robert,FRA,1,14
mesnil rogues,FRA,1,50
mesnil roi,FRA,1,78
mesnil rousset,FRA,1,27
mesnil rouxelin,FRA,1,50
mesnil saint denis,FRA,1,78
mesnil saint firmin,FRA,1,60
mesnil saint georges,FRA,1,80
mesnil saint laurent,FRA,1,02
mesnil saint loup,FRA,1,10
mesnil saint nicaise,FRA,1,80
mesnil saint pere,FRA,1,10
mesnil sellieres,FRA,1,10
mesnil thelle,FRA,1,60
mesnil theribus,FRA,1,60
mesnil thomas,FRA,1,28
mesnil tove,FRA,1,50
mesnil val,FRA,1,50
mesnil veneron,FRA,1,50
mesnil verclives,FRA,1,27
mesnil vienne,FRA,1,27
mesnil vigot,FRA,1,50
mesnil villeman,FRA,1,50
mesnil villement,FRA,1,14
mesnilbus,FRA,1,50
mesnillard,FRA,1,50
mesnils iton,FRA,1,27
mesnils madon,FRA,1,54
mesnois,FRA,1,39
mesnuls,FRA,1,78
mespaul,FRA,1,29
mesplede,FRA,1,64
mesples,FRA,1,03
mespuits,FRA,1,91
mesquer,FRA,1,44
messas,FRA,1,45
messe,FRA,1,79
messei,FRA,1,61
messein,FRA,1,54
messeix,FRA,1,63
messeme,FRA,1,86
messery,FRA,1,74
messey grosne,FRA,1,71
messia,FRA,1,39
messia sorne,FRA,1,39
messigny,FRA,1,21
messigny vantoux,FRA,1,21
messimy saone,FRA,1,01
messincourt,FRA,1,08
messon,FRA,1,10
messy,FRA,1,77
mesterrieux,FRA,1,33
mestes,FRA,1,19
mesves loire,FRA,1,58
mesvres,FRA,1,71
metabief,FRA,1,25
metairies,FRA,1,16
metairies saint quirin,FRA,1,57
meteren,FRA,1,59
methamis,FRA,1,84
metigny,FRA,1,80
metting,FRA,1,57
mettray,FRA,1,37
metz,FRA,1,57
metz comte,FRA,1,58
metz couture,FRA,1,62
metz robert,FRA,1,10
metzeral,FRA,1,68
metzeresche,FRA,1,57
metzervisse,FRA,1,57
metzing,FRA,1,57
meucon,FRA,1,56
meudon,FRA,1,92
meuilley,FRA,1,21
meulan,FRA,1,78
meulan yvelines,FRA,1,78
meulers,FRA,1,76
meulson,FRA,1,21
meunet planches,FRA,1,36
meunet vatan,FRA,1,36
meung loire,FRA,1,45
meurce,FRA,1,72
meurchin,FRA,1,62
meurcourt,FRA,1,70
meurdraquiere,FRA,1,50
meures,FRA,1,52
meurival,FRA,1,02
meursac,FRA,1,17
meursanges,FRA,1,21
meursault,FRA,1,21
meurville,FRA,1,10
meusnes,FRA,1,41
meussia,FRA,1,39
meuvaines,FRA,1,14
meuzac,FRA,1,87
mevoisins,FRA,1,28
mevouillon,FRA,1,26
meximieux,FRA,1,01
mexy,FRA,1,54
mey,FRA,1,57
meyenheim,FRA,1,68
meylan,FRA,1,38
meymac,FRA,1,19
meynes,FRA,1,30
meyrals,FRA,1,24
meyrannes,FRA,1,30
meyrargues,FRA,1,13
meyras,FRA,1,07
meyreuil,FRA,1,13
meyriat,FRA,1,01
meyrie,FRA,1,38
meyrieu,FRA,1,38
meyrieu etangs,FRA,1,38
meyrieux trouet,FRA,1,73
meyrignac eglise,FRA,1,19
meyronne,FRA,1,46
meyronnes,FRA,1,04
meyrueis,FRA,1,48
meys,FRA,1,69
meyssac,FRA,1,19
meysse,FRA,1,07
meyssies,FRA,1,38
meyssiez,FRA,1,38
meythet,FRA,1,74
meyze,FRA,1,87
meyzieu,FRA,1,69
mezangers,FRA,1,53
meze,FRA,1,34
mezens,FRA,1,81
mezeray,FRA,1,72
mezeres,FRA,1,43
mezeriat,FRA,1,01
mezerolles,FRA,1,80
mezerville,FRA,1,11
mezidon,FRA,1,14
mezidon canon,FRA,1,14
meziere,FRA,1,35
mezieres ballon,FRA,1,72
mezieres brenne,FRA,1,36
mezieres couesnon,FRA,1,35
mezieres drouais,FRA,1,28
mezieres gatinais,FRA,1,45
mezieres issoire,FRA,1,87
mezieres lavardin,FRA,1,72
mezieres lez clery,FRA,1,45
mezieres oise,FRA,1,02
mezieres perche,FRA,1,28
mezieres ponthouin,FRA,1,72
mezieres santerre,FRA,1,80
mezieres seine,FRA,1,78
mezieres vexin,FRA,1,27
mezilhac,FRA,1,07
mezilles,FRA,1,89
mezin,FRA,1,47
mezire,FRA,1,90
mezoargues,FRA,1,13
mezos,FRA,1,40
mezy,FRA,1,78
mezy moulins,FRA,1,02
mezy seine,FRA,1,78
mhere,FRA,1,58
mialos,FRA,1,64
miannay,FRA,1,80
michelbach bas,FRA,1,68
michelbach haut,FRA,1,68
michery,FRA,1,89
midrevaux,FRA,1,88
mieges,FRA,1,39
mielan,FRA,1,32
miellin,FRA,1,70
miermaigne,FRA,1,28
miers,FRA,1,46
miery,FRA,1,39
mietesheim,FRA,1,67
mieussy,FRA,1,74
mieuxce,FRA,1,61
mige,FRA,1,89
migennes,FRA,1,89
miglos,FRA,1,09
mignaloux beauvoir,FRA,1,86
mignavillers,FRA,1,70
migne auxances,FRA,1,86
migneres,FRA,1,45
mignerette,FRA,1,45
migneville,FRA,1,54
mignieres,FRA,1,28
mignovillard,FRA,1,39
mignovillard petit villard,FRA,1,39
migny,FRA,1,36
migre,FRA,1,17
migron,FRA,1,17
mijanes,FRA,1,09
mijoux,FRA,1,01
milesse,FRA,1,72
milhac,FRA,1,46
milhac auberoche,FRA,1,24
milhac nontron,FRA,1,24
milhars,FRA,1,81
milhas,FRA,1,31
milhaud,FRA,1,30
milhavet,FRA,1,81
milizac,FRA,1,29
millac,FRA,1,86
millam,FRA,1,59
millancay,FRA,1,41
millas,FRA,1,66
millau,FRA,1,12
millay,FRA,1,58
millebosc,FRA,1,76
millemont,FRA,1,78
millencourt,FRA,1,80
millencourt ponthieu,FRA,1,80
millevaches,FRA,1,19
millonfosse,FRA,1,59
milly,FRA,1,78
milly bradon,FRA,1,55
milly foret,FRA,1,91
milly lamartine,FRA,1,71
milly therain,FRA,1,60
milon chapelle,FRA,1,78
mimbaste,FRA,1,40
mimet,FRA,1,13
mimeure,FRA,1,21
mimizan,FRA,1,40
minaucourt,FRA,1,51
minaucourt mesnil hurlus,FRA,1,51
minerve,FRA,1,34
mingot,FRA,1,65
mingoval,FRA,1,62
miniac becherel,FRA,1,35
miniac morvan,FRA,1,35
minihic rance,FRA,1,35
minihy treguier,FRA,1,22
minorville,FRA,1,54
minot,FRA,1,21
minversheim,FRA,1,67
minzac,FRA,1,24
minzier,FRA,1,74
miolles,FRA,1,81
mionnay,FRA,1,01
mions,FRA,1,69
mios,FRA,1,33
miossens lanusse,FRA,1,64
miquelon langlade,FRA,1,975
mirabel baronnies,FRA,1,26
mirabel blacons,FRA,1,26
miradoux,FRA,1,32
miramas,FRA,1,13
miramont astarac,FRA,1,32
miramont comminges,FRA,1,31
miramont guyenne,FRA,1,47
miramont latour,FRA,1,32
miramont quercy,FRA,1,82
miramont sensacq,FRA,1,40
mirande,FRA,1,32
mirandol bourgnounac,FRA,1,81
mirannes,FRA,1,32
miraumont,FRA,1,80
miraval cabardes,FRA,1,11
mirbel,FRA,1,52
mire,FRA,1,49
mirebeau beze,FRA,1,21
mirecourt,FRA,1,88
mirefleurs,FRA,1,63
mirepeisset,FRA,1,11
mirepeix,FRA,1,64
mirepoix tarn,FRA,1,31
mireval,FRA,1,34
mireval lauragais,FRA,1,11
miribel echelles,FRA,1,38
miribel lanchatre,FRA,1,38
mirmande,FRA,1,26
miroir,FRA,1,71
mirvaux,FRA,1,80
mirville,FRA,1,76
miscon,FRA,1,26
miserey,FRA,1,27
miserey salines,FRA,1,25
miserieux,FRA,1,01
misery,FRA,1,80
mison,FRA,1,04
misse,FRA,1,79
missecle,FRA,1,81
missegre,FRA,1,11
missery,FRA,1,21
missillac,FRA,1,44
missiriac,FRA,1,56
misson,FRA,1,40
missy aisne,FRA,1,02
missy bois,FRA,1,02
missy pierrepont,FRA,1,02
misy yonne,FRA,1,77
mitry mory,FRA,1,77
mittainville,FRA,1,78
mittainvilliers,FRA,1,28
mittainvilliers verigny,FRA,1,28
mittelbergheim,FRA,1,67
mittelbronn,FRA,1,57
mittelhausbergen,FRA,1,67
mittelschaeffolsheim,FRA,1,67
mittelwihr,FRA,1,68
mittersheim,FRA,1,57
mittlach,FRA,1,68
mittois,FRA,1,14
mitzach,FRA,1,68
mizerieux,FRA,1,42
mizoen,FRA,1,38
moca croce,FRA,1,2A
modane,FRA,1,73
modene,FRA,1,84
modern,FRA,1,67
moelan mer,FRA,1,29
moernach,FRA,1,68
moeslains,FRA,1,52
moeurs,FRA,1,51
moeurs verdey,FRA,1,51
moeuvres,FRA,1,59
moeze,FRA,1,17
moffans vacheresse,FRA,1,70
mogeville,FRA,1,55
mogneneins,FRA,1,01
mogues,FRA,1,08
mohon,FRA,1,56
moidieu detourbe,FRA,1,38
moigny,FRA,1,91
moigny ecole,FRA,1,91
moimay,FRA,1,70
moindou,FRA,1,988
moineville,FRA,1,54
moinville jeulin,FRA,1,28
moirans,FRA,1,38
moirans montagne,FRA,1,39
moirax,FRA,1,47
moire,FRA,1,69
moiremont,FRA,1,51
moirey,FRA,1,55
moirey flabas crepion,FRA,1,55
moiron,FRA,1,39
moiry,FRA,1,08
moisdon riviere,FRA,1,44
moisenay,FRA,1,77
moislains,FRA,1,80
moissac bellevue,FRA,1,83
moissac vallee francaise,FRA,1,48
moissannes,FRA,1,87
moissat,FRA,1,63
moisselles,FRA,1,95
moissey,FRA,1,39
moissieu dolon,FRA,1,38
moisson,FRA,1,78
moissy cramayel,FRA,1,77
moissy moulinot,FRA,1,58
moisville,FRA,1,27
moisy,FRA,1,41
moita,FRA,1,2B
moitiers allonne,FRA,1,50
moitiers bauptois,FRA,1,50
moitron,FRA,1,21
moitron sarthe,FRA,1,72
moivre,FRA,1,51
moivrons,FRA,1,54
molac,FRA,1,56
molagnies,FRA,1,76
molamboz,FRA,1,39
molandier,FRA,1,11
molas,FRA,1,31
molay littry,FRA,1,14
mole,FRA,1,83
moleans,FRA,1,28
moledes,FRA,1,15
molere,FRA,1,65
molesme,FRA,1,21
molezon,FRA,1,48
moliens,FRA,1,60
molieres cavaillac,FRA,1,30
molieres ceze,FRA,1,30
moliets maa,FRA,1,40
molinchart,FRA,1,02
molines queyras,FRA,1,05
molinet,FRA,1,03
molineuf,FRA,1,41
molinges,FRA,1,39
molinons,FRA,1,89
molinot,FRA,1,21
molins aube,FRA,1,10
molitg,FRA,1,66
molitg bains,FRA,1,66
mollans,FRA,1,70
mollans ouveze,FRA,1,26
mollau,FRA,1,68
molleges,FRA,1,13
molles,FRA,1,03
mollettes,FRA,1,73
molleville,FRA,1,11
molliens bois,FRA,1,80
molliens dreuil,FRA,1,80
molliens vidame,FRA,1,80
mollkirch,FRA,1,67
molompize,FRA,1,15
molosmes,FRA,1,89
moloy,FRA,1,21
molphey,FRA,1,21
molring,FRA,1,57
molsheim,FRA,1,67
moltifao,FRA,1,2B
molunes,FRA,1,39
momas,FRA,1,64
mombrier,FRA,1,33
momeres,FRA,1,65
momerstroff,FRA,1,57
mommenheim,FRA,1,67
momuy,FRA,1,40
momy,FRA,1,64
monacia aullene,FRA,1,2A
monacia orezza,FRA,1,2B
monampteuil,FRA,1,02
monassut audiracq,FRA,1,64
monastere,FRA,1,12
monastier gazeille,FRA,1,43
monastier pin mories,FRA,1,48
monay,FRA,1,39
monbahus,FRA,1,47
monbalen,FRA,1,47
monbardon,FRA,1,32
monbazillac,FRA,1,24
monbequi,FRA,1,82
monblanc,FRA,1,32
monbrun,FRA,1,32
moncale,FRA,1,2B
moncassin,FRA,1,32
moncaut,FRA,1,47
moncayolle larrory mendibieu,FRA,1,64
monce belin,FRA,1,72
monce saosnois,FRA,1,72
monceau leups,FRA,1,02
monceau neuf faucouzy,FRA,1,02
monceau oise,FRA,1,02
monceau saint waast,FRA,1,59
monceau waast,FRA,1,02
monceaux abbaye,FRA,1,60
monceaux bessin,FRA,1,14
monceaux comte,FRA,1,58
monceaux dordogne,FRA,1,19
moncel,FRA,1,54
moncel happoncourt,FRA,1,88
moncel luneville,FRA,1,54
moncel seille,FRA,1,54
moncel vair,FRA,1,88
moncelle,FRA,1,08
moncetz abbaye,FRA,1,51
moncetz longevas,FRA,1,51
moncey,FRA,1,25
monchaux,FRA,1,59
monchaux ecaillon,FRA,1,59
monchaux soreng,FRA,1,76
moncheaux frevent,FRA,1,62
monchecourt,FRA,1,59
monchel canche,FRA,1,62
moncheux,FRA,1,57
monchiet,FRA,1,62
monchy,FRA,1,76
monchy bois,FRA,1,62
monchy breton,FRA,1,62
monchy cayeux,FRA,1,62
monchy humieres,FRA,1,60
monchy lagache,FRA,1,80
monchy preux,FRA,1,62
monchy saint eloi,FRA,1,60
moncla,FRA,1,64
monclar losse,FRA,1,32
monclar quercy,FRA,1,82
moncley,FRA,1,25
moncorneil grazan,FRA,1,32
moncourt,FRA,1,57
moncoutant,FRA,1,79
moncrabeau,FRA,1,47
moncy,FRA,1,61
mondavezan,FRA,1,31
mondelange,FRA,1,57
mondement montgivroux,FRA,1,51
mondescourt,FRA,1,60
mondevert,FRA,1,35
mondicourt,FRA,1,62
mondigny,FRA,1,08
mondilhan,FRA,1,31
mondion,FRA,1,86
mondon,FRA,1,25
mondonville,FRA,1,31
mondonville saint jean,FRA,1,28
mondorff,FRA,1,57
mondoubleau,FRA,1,41
mondouzil,FRA,1,31
mondragon,FRA,1,84
mondrainville,FRA,1,14
mondrepuis,FRA,1,02
monein,FRA,1,64
mones,FRA,1,31
monesple,FRA,1,09
monestier ambel,FRA,1,38
monestier clermont,FRA,1,38
monestier merlines,FRA,1,19
monestier percy,FRA,1,38
monestier port dieu,FRA,1,19
monesties,FRA,1,81
monestrol,FRA,1,31
monetay allier,FRA,1,03
monetay loire,FRA,1,03
moneteau,FRA,1,89
monetier allemont,FRA,1,05
monetier bains,FRA,1,05
monferran plaves,FRA,1,32
monferran saves,FRA,1,32
monflanquin,FRA,1,47
monfort,FRA,1,32
monfreville,FRA,1,14
mongaillard,FRA,1,47
mongausy,FRA,1,32
mongauzy,FRA,1,33
monget,FRA,1,40
monguilhem,FRA,1,32
monheurt,FRA,1,47
monhoudou,FRA,1,72
monieux,FRA,1,84
monistrol allier,FRA,1,43
monistrol loire,FRA,1,43
monlaur bernet,FRA,1,32
monleon magnoac,FRA,1,65
monlet,FRA,1,43
monlezun,FRA,1,32
monlezun armagnac,FRA,1,32
monlong,FRA,1,65
monmadales,FRA,1,24
monmarves,FRA,1,24
monnaie,FRA,1,37
monneren,FRA,1,57
monnerie montel,FRA,1,63
monnerville,FRA,1,91
monnes,FRA,1,02
monnet ville,FRA,1,39
monnetay,FRA,1,39
monnetier mornex,FRA,1,74
monneville,FRA,1,60
monoblet,FRA,1,30
monpardiac,FRA,1,32
monpazier,FRA,1,24
monpezat,FRA,1,64
monplaisant,FRA,1,24
monprimblanc,FRA,1,33
mons baroeul,FRA,1,59
mons boubert,FRA,1,80
mons chaussee,FRA,1,80
mons laonnois,FRA,1,02
mons montois,FRA,1,77
mons pevele,FRA,1,59
monsac,FRA,1,24
monsaguel,FRA,1,24
monsec,FRA,1,24
monselie,FRA,1,15
monsempron,FRA,1,47
monsempron libos,FRA,1,47
monsireigne,FRA,1,85
monsols,FRA,1,69
monsteroux milieu,FRA,1,38
monsures,FRA,1,80
monswiller,FRA,1,67
mont astarac,FRA,1,32
mont bernanchon,FRA,1,62
mont bonvillers,FRA,1,54
mont cauvaire,FRA,1,76
mont cotes,FRA,1,55
mont courville,FRA,1,51
mont dame,FRA,1,02
mont dauphin,FRA,1,05
mont devant sassey,FRA,1,55
mont dieu,FRA,1,08
mont disse,FRA,1,64
mont dol,FRA,1,35
mont etroit,FRA,1,54
mont eveque,FRA,1,60
mont galie,FRA,1,31
mont lamarche,FRA,1,88
mont lans,FRA,1,38
mont laurent,FRA,1,08
mont laval,FRA,1,25
mont louis,FRA,1,66
mont marrast,FRA,1,32
mont marre,FRA,1,58
mont marsan,FRA,1,40
mont meurthe,FRA,1,54
mont monnet,FRA,1,39
mont neufchateau,FRA,1,88
mont origny,FRA,1,02
mont ormel,FRA,1,61
mont pres chambord,FRA,1,41
mont roc,FRA,1,81
mont saint adrien,FRA,1,60
mont saint aignan,FRA,1,76
mont saint eloi,FRA,1,62
mont saint leger,FRA,1,70
mont saint michel,FRA,1,50
mont saint pere,FRA,1,02
mont saint remy,FRA,1,08
mont saint sulpice,FRA,1,89
mont saint vincent,FRA,1,71
mont saxonnex,FRA,1,74
mont seurre,FRA,1,71
mont vaudrey,FRA,1,39
mont vernois,FRA,1,70
mont vignoble,FRA,1,54
mont vougney,FRA,1,25
montabard,FRA,1,61
montabon,FRA,1,72
montabot,FRA,1,50
montacher,FRA,1,89
montacher villegardin,FRA,1,89
montadet,FRA,1,32
montady,FRA,1,34
montagagne,FRA,1,09
