id,CODEISO3,insee_code,start_datetime,end_datetime,name,norm_name,newest_id,insee_code_history,dep_history,population,dep_code,newest_insee_code,validity,newest_name,newest_dep_code,surface,latitude,longitude,geopoint_2d,Code ONS,Commune,dep,Dates changement,Daira,Code postal,ambiguity,norm_rank,insee_rank
ALCO0417@2017-01-01,DZA,,,,Souk Naamane,souk naamane,ALCO0417@2017-01-01,,,23988,,,true,Souk Naamane,,227,35.8957253,6.3895798,POINT(6.3895798 35.8957253),0417,Souk Naamane,Oum El Bouaghi,,,,,1.0,2632.0
ALCO0418@2017-01-01,DZA,,,,Zorg,zorg,ALCO0418@2017-01-01,,,2281,,,true,Zorg,,196,35.85,7.4666667,POINT(7.4666667 35.85),0418,Zorg,Oum El Bouaghi,,,,,1.0,2633.0
ALCO0419@2017-01-01,DZA,,,,El Fedjouz Boughrara Saoudi,el fedjouz boughrara saoudi,ALCO0419@2017-01-01,,,4169,,,true,El Fedjouz Boughrara Saoudi,,313,35.70805,6.817017,POINT(6.817017 35.70805),0419,El Fedjouz Boughrara Saoudi,Oum El Bouaghi,,,,,1.0,2634.0
ALCO0421@2017-01-01,DZA,,,,Bir Chouhada,bir chouhada,ALCO0421@2017-01-01,,,9182,,,true,Bir Chouhada,,168,35.8943346,6.2899303,POINT(6.2899303 35.8943346),0421,Bir Chouhada,Oum El Bouaghi,,,,,1.0,2635.0
ALCO0421@2017-01-01,DZA,,,,Levasseur,levasseur,,,,,,,true,Bir Chouhada,,,,,,,,,,,,1,1.0,2636.0
ALCO0422@2017-01-01,DZA,,,,Ksar Sbahi,ksar sbahi,ALCO0422@2017-01-01,,,11833,,,true,Ksar Sbahi,,177,36.083333,7.25,POINT(7.25 36.083333),0422,Ksar Sbahi,Oum El Bouaghi,,,,,1.0,2637.0
ALCO0423@2017-01-01,DZA,,,,Oued Nini,oued nini,ALCO0423@2017-01-01,,,5119,,,true,Oued Nini,,196,35.666667,7.3,POINT(7.3 35.666667),0423,Oued Nini,Oum El Bouaghi,,,,,1.0,2638.0
ALCO0424@2017-01-01,DZA,,,,Meskiana,meskiana,ALCO0424@2017-01-01,,,28315,,,true,Meskiana,,184,35.6277214,7.6669121,POINT(7.6669121 35.6277214),0424,Meskiana,Oum El Bouaghi,,,,,1.0,2639.0
ALCO0425@2017-01-01,DZA,,,,Aïn Fakroun,ain fakroun,ALCO0425@2017-01-01,,,55282,,,true,Aïn Fakroun,,262,35.966667,6.866667,POINT(6.866667 35.966667),0425,Aïn Fakroun,Oum El Bouaghi,,,,,1.0,2640.0
ALCO0426@2017-01-01,DZA,,,,Rahia,rahia,ALCO0426@2017-01-01,,,2711,,,true,Rahia,,161,35.7635077,7.6451111,POINT(7.6451111 35.7635077),0426,Rahia,Oum El Bouaghi,,,,,1.0,2641.0
ALCO0427@2017-01-01,DZA,,,,Aïn Zitoun,ain zitoun,ALCO0427@2017-01-01,,,5948,,,true,Aïn Zitoun,,738,35.68435,6.935449,POINT(6.935449 35.68435),0427,Aïn Zitoun,Oum El Bouaghi,,,,,1.0,2642.0
ALCO0428@2017-01-01,DZA,,,,Ouled Gacem,ouled gacem,ALCO0428@2017-01-01,,,7107,,,true,Ouled Gacem,,138,36.03406,6.66578,POINT(6.66578 36.03406),0428,Ouled Gacem,Oum El Bouaghi,,,,,1.0,2643.0
ALCO0429@2017-01-01,DZA,,,,El Harmilia,el harmilia,ALCO0429@2017-01-01,,,8036,,,true,El Harmilia,,131,35.923532,6.619263,POINT(6.619263 35.923532),0429,El Harmilia,Oum El Bouaghi,,,,,1.0,2644.0
ALCO0503@2017-01-01,DZA,,,,Maafa,maafa,ALCO0503@2017-01-01,,,,,,true,Maafa,,,35.266667,5.9,POINT(5.9 35.266667),0503,Maafa,Batna,,,,,1.0,2645.0
ALCO0504@2017-01-01,DZA,,,,Corneille,corneille,,,,,,,true,Merouana,,,,,,,,,,,,1,1.0,2646.0
ALCO0505@2017-01-01,DZA,,,,Pasteur,pasteur,,,,,,,true,Seriana,,,,,,,,,,,,1,1.0,2647.0
ALCO0506@2017-01-01,DZA,,,,Menaa,menaa,ALCO0506@2017-01-01,,,,,,true,Menaa,,,35.182508,6.006775,POINT(6.006775 35.182508),0506,Menaa,Batna,,,,,1.0,2648.0
ALCO0507@2017-01-01,DZA,,,,El Madher,el madher,ALCO0507@2017-01-01,,,,,,true,El Madher,,,35.63121,6.369152,POINT(6.369152 35.63121),0507,El Madher,Batna,,,,,1.0,2649.0
ALCO0510@2017-01-01,DZA,,,,Guigba,guigba,ALCO0510@2017-01-01,,,,,,true,Guigba,,,35.73415,5.59088,POINT(5.59088 35.73415),0510,Guigba,Batna,,,,,1.0,2650.0
ALCO0514@2017-01-01,DZA,,,,Bitam,bitam,ALCO0514@2017-01-01,,,,,,true,Bitam,,,35.3,5.3,POINT(5.3 35.3),0514,Bitam,Batna,,,,,1.0,2651.0
ALCO0515@2017-01-01,DZA,,,,Abdelkader Azil,abdelkader azil,ALCO0515@2017-01-01,,,,,,true,Abdelkader Azil,,,35.366667,5.183333,POINT(5.183333 35.366667),0515,Abdelkader Azil,Batna,,,,,1.0,2652.0
ALCO0517@2017-01-01,DZA,,,,Kimmel,kimmel,ALCO0517@2017-01-01,,,,,,true,Kimmel,,,34.98869,6.52422,POINT(6.52422 34.98869),0517,Kimmel,Batna,,,,,1.0,2653.0
ALCO0522@2017-01-01,DZA,,,,Aïn Yagout,ain yagout,ALCO0522@2017-01-01,,,,,,true,Aïn Yagout,,,35.783333,6.416667,POINT(6.416667 35.783333),0522,Aïn Yagout,Batna,,,,,1.0,2654.0
ALCO0524@2017-01-01,DZA,,,,Sefiane,sefiane,ALCO0524@2017-01-01,,,,,,true,Sefiane,,,35.441477,5.557966,POINT(5.557966 35.441477),0524,Sefiane,Batna,,,,,1.0,2655.0
ALCO0526@2017-01-01,DZA,,,,Tighanimine,tighanimine,ALCO0526@2017-01-01,,,,,,true,Tighanimine,,,35.215472,6.312675,POINT(6.312675 35.215472),0526,Tighanimine,Batna,,,,,1.0,2656.0
ALCO0528@2017-01-01,DZA,,,,Ksar Bellezma,ksar bellezma,ALCO0528@2017-01-01,,,,,,true,Ksar Bellezma,,,35.67553,5.90322,POINT(5.90322 35.67553),0528,Ksar Bellezma,Batna,,,,,1.0,2657.0
ALCO0530@2017-01-01,DZA,,,,Ichmoul,ichmoul,ALCO0530@2017-01-01,,,,,,true,Ichmoul,,,35.3,6.4833333,POINT(6.4833333 35.3),0530,Ichmoul,Batna,,,,,1.0,2658.0
ALCO0532@2017-01-01,DZA,,,,Ben Foudhala El Hakania,ben foudhala el hakania,ALCO0532@2017-01-01,,,,,,true,Ben Foudhala El Hakania,,,35.378134,6.073723,POINT(6.073723 35.378134),0532,Ben Foudhala El Hakania,Batna,,,,,1.0,2659.0
ALCO0533@2017-01-01,DZA,,,,Oued El Ma,oued el ma,ALCO0533@2017-01-01,,,,,,true,Oued El Ma,,,35.65,6.0,POINT(6 35.65),0533,Oued El Ma,Batna,,,,,1.0,2660.0
ALCO0534@2017-01-01,DZA,,,,Talkhamt,talkhamt,ALCO0534@2017-01-01,,,,,,true,Talkhamt,,,35.6669,5.7889,POINT(5.7889 35.6669),0534,Talkhamt,Batna,,,,,1.0,2661.0
ALCO0536@2017-01-01,DZA,,,,Chemora,chemora,ALCO0536@2017-01-01,,,,,,true,Chemora,,,35.666667,6.65,POINT(6.65 35.666667),0536,Chemora,Batna,,,,,1.0,2662.0
ALCO0537@2017-01-01,DZA,,,,Oued Chaaba,oued chaaba,ALCO0537@2017-01-01,,,,,,true,Oued Chaaba,,,35.5048,6.07784,POINT(6.07784 35.5048),0537,Oued Chaaba,Batna,,,,,1.0,2663.0
ALCO0539@2017-01-01,DZA,,,,Gosbat,gosbat,ALCO0539@2017-01-01,,,,,,true,Gosbat,,,35.666667,5.516667,POINT(5.516667 35.666667),0539,Gosbat,Batna,,,,,1.0,2664.0
ALCO0540@2017-01-01,DZA,,,,Ouled Aouf,ouled aouf,ALCO0540@2017-01-01,,,,,,true,Ouled Aouf,,,35.467101,5.768337,POINT(5.768337 35.467101),0540,Ouled Aouf,Batna,,,,,1.0,2665.0
ALCO0541@2017-01-01,DZA,,,,Boumagueur,boumagueur,ALCO0541@2017-01-01,,,,,,true,Boumagueur,,,35.5052,5.5525,POINT(5.5525 35.5052),0541,Boumagueur,Batna,,,,,1.0,2666.0
ALCO0542@2017-01-01,DZA,,,,Barika,barika,ALCO0542@2017-01-01,,,,,,true,Barika,,,35.397166,5.365791,POINT(5.365791 35.397166),0542,Barika,Batna,,,,,1.0,2667.0
ALCO0544@2017-01-01,DZA,,,,T'Kout,t kout,ALCO0544@2017-01-01,,,,,,true,T'Kout,,,35.1392,6.30861,POINT(6.30861 35.1392),0544,T'Kout,Batna,,,,,1.0,2668.0
ALCO0545@2017-01-01,DZA,,,,Aïn Touta,ain touta,ALCO0545@2017-01-01,,,,,,true,Aïn Touta,,,35.3752089,5.894213,POINT(5.894213 35.3752089),0545,Aïn Touta,Batna,,,,,1.0,2669.0
ALCO0545@2017-01-01,DZA,,,,Mac-Mahon,mac mahon,,,,,,,true,Aïn Touta,,,,,,,,,,,,1,1.0,2670.0
ALCO0556@2017-01-01,DZA,,,,Ouled Ammar,ouled ammar,ALCO0556@2017-01-01,,,,,,true,Ouled Ammar,,,36.483333,1.65,POINT(1.65 36.483333),0556,Ouled Ammar,Batna,,,,,1.0,2671.0
ALCO0560@2017-01-01,DZA,,,,Boulhilat,boulhilat,ALCO0560@2017-01-01,,,,,,true,Boulhilat,,,35.72442,6.66242,POINT(6.66242 35.72442),0560,Boulhilat,Batna,,,,,1.0,2673.0
ALCO0602@2017-01-01,DZA,,,,Amizour,amizour,ALCO0602@2017-01-01,,,37562,,,true,Amizour,,,36.644147,4.90561,POINT(4.90561 36.644147),0602,Amizour,Béjaïa,,,,,1.0,2675.0
ALCO0604@2017-01-01,DZA,,,,Taourirt Ighil,taourirt ighil,ALCO0604@2017-01-01,,,6653,,,true,Taourirt Ighil,,,36.7,4.7,POINT(4.7 36.7),0604,Taourirt Ighil,Béjaïa,,,,,1.0,2676.0
ALCO0605@2017-01-01,DZA,,,,Chellata,chellata,ALCO0605@2017-01-01,,,9770,,,true,Chellata,,,36.51944,4.4975,POINT(4.4975 36.51944),0605,Chellata,Béjaïa,,,,,1.0,2677.0
ALCO0606@2017-01-01,DZA,,,,Tamokra,tamokra,ALCO0606@2017-01-01,,,4015,,,true,Tamokra,,,36.39322,4.66446,POINT(4.66446 36.39322),0606,Tamokra,Béjaïa,,,,,1.0,2678.0
ALCO0608@2017-01-01,DZA,,,,Souk El Ténine,souk el tenine,ALCO0608@2017-01-01,,,14045,,,true,Souk El Ténine,,,36.625163,5.336067,POINT(5.336067 36.625163),0608,Souk El Ténine,Béjaïa,,,,,1.0,2680.0
ALCO0609@2017-01-01,DZA,,,,M'cisna,m cisna,ALCO0609@2017-01-01,,,7941,,,true,M'cisna,,,36.564082,4.71262,POINT(4.71262 36.564082),0609,M'cisna,Béjaïa,,,,,1.0,2681.0
ALCO0612@2017-01-01,DZA,,,,Semaoun,semaoun,ALCO0612@2017-01-01,,,13616,,,true,Semaoun,,,36.607811,4.820938,POINT(4.820938 36.607811),0612,Semaoun,Béjaïa,,,,,1.0,2682.0
ALCO0617@2017-01-01,DZA,,,,Ighil Ali,ighil ali,ALCO0617@2017-01-01,,,9526,,,true,Ighil Ali,,,36.33333,4.46667,POINT(4.46667 36.33333),0617,Ighil Ali,Béjaïa,,,,,1.0,2683.0
ALCO0618@2017-01-01,DZA,,,,Fenaïa Ilmaten,fenaia ilmaten,ALCO0618@2017-01-01,,,11825,,,true,Fenaïa Ilmaten,,,36.671801,4.790618,POINT(4.790618 36.671801),0618,Fenaïa Ilmaten,Béjaïa,,,,,1.0,2684.0
ALCO0619@2017-01-01,DZA,,,,Toudja,toudja,ALCO0619@2017-01-01,,,9827,,,true,Toudja,,,36.758622,4.893293,POINT(4.893293 36.758622),0619,Toudja,Béjaïa,,,,,1.0,2685.0
ALCO0622@2017-01-01,DZA,,,,Aokas,aokas,ALCO0622@2017-01-01,,,15989,,,true,Aokas,,,36.633333,5.25,POINT(5.25 36.633333),0622,Aokas,Béjaïa,,,,,1.0,2686.0
ALCO0623@2017-01-01,DZA,,,,Beni Djellil,beni djellil,ALCO0623@2017-01-01,,,7795,,,true,Beni Djellil,,,36.58333,4.93333,POINT(4.93333 36.58333),0623,Beni Djellil,Béjaïa,,,,,1.0,2687.0
ALCO0626@2017-01-01,DZA,,,,Seddouk,seddouk,ALCO0626@2017-01-01,,,20573,,,true,Seddouk,,,36.54722,4.68611,POINT(4.68611 36.54722),0626,Seddouk,Béjaïa,,,,,1.0,2688.0
ALCO0628@2017-01-01,DZA,,,,Aït-R'zine,ait r zine,ALCO0628@2017-01-01,,,14563,,,true,Aït-R'zine,,,36.3716,4.487,POINT(4.487 36.3716),0628,Aït-R'zine,Béjaïa,,,,,1.0,2689.0
ALCO0629@2017-01-01,DZA,,,,Chemini,chemini,ALCO0629@2017-01-01,,,15274,,,true,Chemini,,,36.6,4.61667,POINT(4.61667 36.6),0629,Chemini,Béjaïa,,,,,1.0,2690.0
ALCO0630@2017-01-01,DZA,,,,Souk-Oufella,souk oufella,ALCO0630@2017-01-01,,,8931,,,true,Souk-Oufella,,,36.606132,4.63902,POINT(4.63902 36.606132),0630,Souk-Oufella,Béjaïa,,,,,1.0,2691.0
ALCO0631@2017-01-01,DZA,,,,Tibane,tibane,ALCO0631@2017-01-01,,,5059,,,true,Tibane,,,36.6089,4.64746,POINT(4.64746 36.6089),0631,Tibane,Béjaïa,,,,,1.0,2692.0
ALCO0633@2017-01-01,DZA,,,,Barbacha,barbacha,ALCO0633@2017-01-01,,,16901,,,true,Barbacha,,,36.56667,4.96667,POINT(4.96667 36.56667),0633,Barbacha,Béjaïa,,,,,1.0,2693.0
ALCO0634@2017-01-01,DZA,,,,Beni Ksila,beni ksila,ALCO0634@2017-01-01,,,4385,,,true,Beni Ksila,,,36.882504,4.661915,POINT(4.661915 36.882504),0634,Beni Ksila,Béjaïa,,,,,1.0,2694.0
ALCO0638@2017-01-01,DZA,,,,Beni Mellikeche,beni mellikeche,ALCO0638@2017-01-01,,,8497,,,true,Beni Mellikeche,,,36.433333,4.4,POINT(4.4 36.433333),0638,Beni Mellikeche,Béjaïa,,,,,1.0,2695.0
ALCO0640@2017-01-01,DZA,,,,El Kseur,el kseur,ALCO0640@2017-01-01,,,29842,,,true,El Kseur,,,36.684389,4.852095,POINT(4.852095 36.684389),0640,El Kseur,Béjaïa,,,,,1.0,2696.0
ALCO0641@2017-01-01,DZA,,,,Melbou,melbou,ALCO0641@2017-01-01,,,11396,,,true,Melbou,,,36.639645,5.360759,POINT(5.360759 36.639645),0641,Melbou,Béjaïa,,,,,1.0,2697.0
ALCO0643@2017-01-01,DZA,,,,Leflaye,leflaye,ALCO0643@2017-01-01,,,6433,,,true,Leflaye,,,36.60214,4.66364,POINT(4.66364 36.60214),0643,Leflaye,Béjaïa,,,,,1.0,2698.0
ALCO0645@2017-01-01,DZA,,,,Draâ El-Kaïd,draa el kaid,ALCO0645@2017-01-01,,,29221,,,true,Draâ El-Kaïd,,,36.42054,5.2245,POINT(5.2245 36.42054),0645,Draâ El-Kaïd,Béjaïa,,,,,1.0,2699.0
ALCO0650@2017-01-01,DZA,,,,Beni Maouche,beni maouche,ALCO0650@2017-01-01,,,13412,,,true,Beni Maouche,,,36.478051,4.638441,POINT(4.638441 36.478051),0650,Beni Maouche,Béjaïa,,,,,1.0,2700.0
ALCO0651@2017-01-01,DZA,,,,Oued Ghir,oued ghir,ALCO0651@2017-01-01,,,19345,,,true,Oued Ghir,,,36.71044,4.97731,POINT(4.97731 36.71044),0651,Oued Ghir,Béjaïa,,,,,1.0,2701.0
ALCO0802@2017-01-01,DZA,,,,Erg Ferradj,erg ferradj,ALCO0802@2017-01-01,,,4554,,,true,Erg Ferradj,,6410,31.33839,-2.980042,POINT(-2.980042 31.33839),0802,Erg Ferradj,Béchar,,,,,1.0,2703.0
ALCO0803@2017-01-01,DZA,,,,Ouled Khoudir,ouled khoudir,ALCO0803@2017-01-01,,,4347,,,true,Ouled Khoudir,,1920,29.25452,-1.05748,POINT(-1.05748 29.25452),0803,Ouled Khoudir,Béchar,,,,,1.0,2704.0
ALCO0806@2017-01-01,DZA,,,,Lahmar,lahmar,ALCO0806@2017-01-01,,,2061,,,true,Lahmar,,820,31.9333347,-2.2597075,POINT(-2.2597075 31.9333347),0806,Lahmar,Béchar,,,,,1.0,2705.0
ALCO0807@2017-01-01,DZA,,,,Béni Abbès,beni abbes,ALCO0807@2017-01-01,,,11416,,,true,Béni Abbès,,10040,30.08,-2.1,POINT(-2.1 30.08),0807,Béni Abbès,Béchar,,,,,1.0,2706.0
ALCO0810@2017-01-01,DZA,,,,Kenadsa,kenadsa,ALCO0810@2017-01-01,,,14060,,,true,Kenadsa,,2770,31.55901,-2.423429,POINT(-2.423429 31.55901),0810,Kenadsa,Béchar,,,,,1.0,2707.0
ALCO0813@2017-01-01,DZA,,,,Taghit,taghit,ALCO0813@2017-01-01,,,6505,,,true,Taghit,,8040,30.917542,-2.0304108,POINT(-2.0304108 30.917542),0813,Taghit,Béchar,,,,,1.0,2708.0
ALCO0814@2017-01-01,DZA,,,,El Ouata,el ouata,ALCO0814@2017-01-01,,,7702,,,true,El Ouata,,7950,29.880541,-1.82373,POINT(-1.82373 29.880541),0814,El Ouata,Béchar,,,,,1.0,2709.0
ALCO0815@2017-01-01,DZA,,,,Boukais,boukais,ALCO0815@2017-01-01,,,937,,,true,Boukais,,1760,31.9233548,-2.4642849,POINT(-2.4642849 31.9233548),0815,Boukais,Béchar,,,,,1.0,2710.0
ALCO0818@2017-01-01,DZA,,,,Faidherbe,faidherbe,,,,,,,true,Kerman,,,,,,,,,,,,1,1.0,2711.0
ALCO0818@2017-01-01,DZA,,,,Kerzaz,kerzaz,ALCO0818@2017-01-01,,,5136,,,true,Kerzaz,,10520,29.4534623,-1.4178801,POINT(-1.4178801 29.4534623),0818,Kerzaz,Béchar,,,,,1.0,2712.0
ALCO0819@2017-01-01,DZA,,,,Ksabi,ksabi,ALCO0819@2017-01-01,,,3274,,,true,Ksabi,,2220,29.09774,-0.97992,POINT(-0.97992 29.09774),0819,Ksabi,Béchar,,,,,1.0,2713.0
ALCO0820@2017-01-01,DZA,,,,Tamtert,tamtert,ALCO0820@2017-01-01,,,1267,,,true,Tamtert,,3130,29.9101566,-1.8891764,POINT(-1.8891764 29.9101566),0820,Tamtert,Béchar,,,,,1.0,2714.0
ALCO0821@2017-01-01,DZA,,,,Beni Ounif,beni ounif,ALCO0821@2017-01-01,,,11209,,,true,Beni Ounif,,16600,32.05,-1.25,POINT(-1.25 32.05),0821,Beni Ounif,Béchar,,,,,1.0,2715.0
ALCO0821@2017-01-01,DZA,,,,Revoil,revoil,,,,,,,true,Beni Ounif,,,,,,,,,,,,1,1.0,2716.0
ALCO0902@2017-01-01,DZA,,,,Chebli,chebli,ALCO0902@2017-01-01,,,29660,,,true,Chebli,,,36.583333,3.016667,POINT(3.016667 36.583333),0902,Chebli,Blida,,,,,1.0,2717.0
ALCO0903@2017-01-01,DZA,,,,Bouinan,bouinan,ALCO0903@2017-01-01,,,31070,,,true,Bouinan,,,36.53167,2.99194,POINT(2.99194 36.53167),0903,Bouinan,Blida,,,,,1.0,2718.0
ALCO0904@2017-01-01,DZA,,,,Oued Alleug,oued alleug,ALCO0904@2017-01-01,,,40710,,,true,Oued Alleug,,,36.552982,2.790914,POINT(2.790914 36.552982),0904,Oued Alleug,Blida,,,,,1.0,2719.0
ALCO0907@2017-01-01,DZA,,,,Ouled Yaïch,ouled yaich,ALCO0907@2017-01-01,,,87131,,,true,Ouled Yaïch,,,36.50393,2.86214,POINT(2.86214 36.50393),0907,Ouled Yaïch,Blida,,,,,1.0,2720.0
ALCO0908@2017-01-01,DZA,,,,Chréa,chrea,ALCO0908@2017-01-01,,,783,,,true,Chréa,,,36.42556,2.87667,POINT(2.87667 36.42556),0908,Chréa,Blida,,,,,1.0,2721.0
ALCO0910@2017-01-01,DZA,,,,El Affroun,el affroun,ALCO0910@2017-01-01,,,42465,,,true,El Affroun,,,36.473755,2.621956,POINT(2.621956 36.473755),0910,El Affroun,Blida,,,,,1.0,2722.0
ALCO0914@2017-01-01,DZA,,,,Soumaa,soumaa,ALCO0914@2017-01-01,,,37461,,,true,Soumaa,,,36.51833,2.90528,POINT(2.90528 36.51833),0914,Soumaa,Blida,,,,,1.0,2723.0
ALCO0917@2017-01-01,DZA,,,,Souhane,souhane,ALCO0917@2017-01-01,,,260,,,true,Souhane,,,36.51376,3.19909,POINT(3.19909 36.51376),0917,Souhane,Blida,,,,,1.0,2724.0
ALCO0918@2017-01-01,DZA,,,,Rivet,rivet,,,,,,,true,Meftah,,,,,,,,,,,,1,1.0,2725.0
ALCO0922@2017-01-01,DZA,,,,Oued Djer,oued djer,ALCO0922@2017-01-01,,,6543,,,true,Oued Djer,,,36.416667,2.55,POINT(2.55 36.416667),0922,Oued Djer,Blida,,,,,1.0,2726.0
ALCO0925@2017-01-01,DZA,,,,Beni Mered,beni mered,ALCO0925@2017-01-01,,,34860,,,true,Beni Mered,,,36.516667,2.866667,POINT(2.866667 36.516667),0925,Beni Mered,Blida,,,,,1.0,2727.0
ALCO0926@2017-01-01,DZA,,,,Bougara,bougara,ALCO0926@2017-01-01,,,51203,,,true,Bougara,,,,,,0926,Bougara,Blida,,,,,1.0,2728.0
ALCO0926@2017-01-01,DZA,,,,Hardy,hardy,,,,,,,true,Bougara,,,,,,,,,,,,2,1.0,2729.0
ALCO0927@2017-01-01,DZA,,,,Guerouaou,guerouaou,ALCO0927@2017-01-01,,,17297,,,true,Guerouaou,,,36.516667,2.883333,POINT(2.883333 36.516667),0927,Guerouaou,Blida,,,,,1.0,2730.0
ALCO0928@2017-01-01,DZA,,,,Aïn Romana,ain romana,ALCO0928@2017-01-01,,,12529,,,true,Aïn Romana,,,36.42066,2.71165,POINT(2.71165 36.42066),0928,Aïn Romana,Blida,,,,,1.0,2731.0
ALCO1101@2017-01-01,DZA,,,,Fort-Laperrine,fort laperrine,,,,,,,true,Tamanrasset,,,,,,,,,,,,2,1.0,2732.0
ALCO1102@2017-01-01,DZA,,,,Abalessa,abalessa,ALCO1102@2017-01-01,,,,,,true,Abalessa,,,22.8833,4.85,POINT(4.85 22.8833),1102,Abalessa,Tamanrasset,,,,,1.0,2733.0
ALCO1104@2017-01-01,DZA,,,,In Guezzam,in guezzam,ALCO1104@2017-01-01,,,,,,true,In Guezzam,,,19.849394,5.787964,POINT(5.787964 19.849394),1104,In Guezzam,Tamanrasset,,,,,1.0,2734.0
ALCO1105@2017-01-01,DZA,,,,Idles,idles,ALCO1105@2017-01-01,,,,,,true,Idles,,,23.8167,5.93333,POINT(5.93333 23.8167),1105,Idles,Tamanrasset,,,,,1.0,2735.0
ALCO1108@2017-01-01,DZA,,,,In Salah,in salah,ALCO1108@2017-01-01,,,,,,true,In Salah,,,27.25,2.52,POINT(2.52 27.25),1108,In Salah,Tamanrasset,,,,,1.0,2736.0
ALCO1205@2017-01-01,DZA,,,,El Aouinet,el aouinet,ALCO1205@2017-01-01,,,21682,,,true,El Aouinet,,411,35.8655434,7.8876686,POINT(7.8876686 35.8655434),1205,El Aouinet,Tébessa,,,,,1.0,2738.0
ALCO1206@2017-01-01,DZA,,,,El Houidjbet,el houidjbet,ALCO1206@2017-01-01,,,4771,,,true,El Houidjbet,,286,35.2972,8.29347,POINT(8.29347 35.2972),1206,El Houidjbet,Tébessa,,,,,1.0,2739.0
ALCO1208@2017-01-01,DZA,,,,Youks-les-Bains,youks bains,,,,,,,true,Hammamet,,,,,,,,,,,,1,1.0,2740.0
ALCO1209@2017-01-01,DZA,,,,Negrine,negrine,ALCO1209@2017-01-01,,,9445,,,true,Negrine,,1604,34.4856887,7.5205279,POINT(7.5205279 34.4856887),1209,Negrine,Tébessa,,,,,1.0,2741.0
ALCO1210@2017-01-01,DZA,,,,Bir Mokkadem,bir mokkadem,ALCO1210@2017-01-01,,,12907,,,true,Bir Mokkadem,,426,35.37245,7.8074,POINT(7.8074 35.37245),1210,Bir Mokkadem,Tébessa,,,,,1.0,2742.0
ALCO1211@2017-01-01,DZA,,,,El Kouif,el kouif,ALCO1211@2017-01-01,,,17319,,,true,El Kouif,,257,35.498273,8.321836,POINT(8.321836 35.498273),1211,El Kouif,Tébessa,,,,,1.0,2743.0
ALCO1212@2017-01-01,DZA,,,,Morsott,morsott,ALCO1212@2017-01-01,,,17238,,,true,Morsott,,296,35.668333,8.007222,POINT(8.007222 35.668333),1212,Morsott,Tébessa,,,,,1.0,2744.0
ALCO1214@2017-01-01,DZA,,,,Bir Dheb,bir dheb,ALCO1214@2017-01-01,,,7181,,,true,Bir Dheb,,279,35.5248,7.9384,POINT(7.9384 35.5248),1214,Bir Dheb,Tébessa,,,,,1.0,2745.0
ALCO1215@2017-01-01,DZA,,,,Ogla Melha,ogla melha,ALCO1215@2017-01-01,,,5899,,,true,Ogla Melha,,1030,35.12186,7.951,POINT(7.951 35.12186),1215,Ogla Melha,Tébessa,,,,,1.0,2746.0
ALCO1220@2017-01-01,DZA,,,,El Ma Labiodh,el ma labiodh,ALCO1220@2017-01-01,,,11397,,,true,El Ma Labiodh,,316,35.2056541,8.1700516,POINT(8.1700516 35.2056541),1220,El Ma Labiodh,Tébessa,,,,,1.0,2747.0
ALCO1223@2017-01-01,DZA,,,,Aïn Zerga,ain zerga,ALCO1223@2017-01-01,,,20170,,,true,Aïn Zerga,,296,35.636651,8.267155,POINT(8.267155 35.636651),1223,Aïn Zerga,Tébessa,,,,,1.0,2748.0
ALCO1224@2017-01-01,DZA,,,,El Meridj,el meridj,ALCO1224@2017-01-01,,,11713,,,true,El Meridj,,297,35.79308,8.22951,POINT(8.22951 35.79308),1224,El Meridj,Tébessa,,,,,1.0,2749.0
ALCO1227@2017-01-01,DZA,,,,El Mezeraa,el mezeraa,ALCO1227@2017-01-01,,,4251,,,true,El Mezeraa,,430,35.094069,7.580337,POINT(7.580337 35.094069),1227,El Mezeraa,Tébessa,,,,,1.0,2750.0
ALCO1304@2017-01-01,DZA,,,,Montagnac,montagnac,,,,,,,true,Remchi,,,,,,,,,,,,1,1.0,2752.0
ALCO1304@2017-01-01,DZA,,,,Remchi,remchi,ALCO1304@2017-01-01,,,46999,,,true,Remchi,,,35.05,-1.43333,POINT(-1.43333 35.05),1304,Remchi,Tlemcen,,,,,1.0,2753.0
ALCO1305@2017-01-01,DZA,,,,El Fehoul,el fehoul,ALCO1305@2017-01-01,,,7045,,,true,El Fehoul,,,35.11778,-1.33417,POINT(-1.33417 35.11778),1305,El Fehoul,Tlemcen,,,,,1.0,2754.0
ALCO1306@2017-01-01,DZA,,,,Turenne-d'Algérie,turenne algerie,,,,,,,true,Sabra,,,,,,,,,,,,1,1.0,2755.0
ALCO1308@2017-01-01,DZA,,,,Souani,souani,ALCO1308@2017-01-01,,,9513,,,true,Souani,,,34.9212181,-1.9162718,POINT(-1.9162718 34.9212181),1308,Souani,Tlemcen,,,,,1.0,2756.0
ALCO1312@2017-01-01,DZA,,,,Aïn Fezza,ain fezza,ALCO1312@2017-01-01,,,11053,,,true,Aïn Fezza,,,34.877182,-1.235189,POINT(-1.235189 34.877182),1312,Aïn Fezza,Tlemcen,,,,,1.0,2757.0
ALCO1313@2017-01-01,DZA,,,,Lamoricière,lamoriciere,,,,,,,true,Ouled Mimoun,,,,,,,,,,,,1,1.0,2758.0
